Filename,start_date,end_date,mid_date,POINT_1_VELOCITY,POINT_2_VELOCITY,POINT_3_VELOCITY,POINT_4_VELOCITY,POINT_5_VELOCITY,POINT_6_VELOCITY,POINT_7_VELOCITY
2021-08-20_2021-08-26_S1B_S1A_T2.tif,2021-08-20,2021-08-26,2021/08/23,13333.0,9698.0,7018.0,4576.0,3740.0,,1000.0
2018-04-29_2018-05-11_S1A_S1A_T2.tif,2018-04-29,2018-05-11,2018/05/05,,,,,,,
2019-05-08_2019-05-20_S1B_S1B.tif,2019-05-08,2019-05-20,2019/05/14,,,,,,,
2021-01-01_2021-01-07_S1B_S1A_T2.tif,2021-01-01,2021-01-07,2021/01/04,,,,,,,
2019-03-16_2019-03-28_S1B_S1B.tif,2019-03-16,2019-03-28,2019/03/22,,,,3187.0,2832.0,1521.0,751.0
2020-07-07_2020-07-19_S1A_S1A.tif,2020-07-07,2020-07-19,2020/07/13,,,6075.0,3863.0,3261.0,1741.0,814.0
2020-09-06_2020-09-18_S1B_S1B_T2.tif,2020-09-06,2020-09-18,2020/09/12,,,,4014.0,3387.0,1773.0,832.0
2020-09-27_2020-10-09_S1B_S1B_T2.tif,2020-09-27,2020-10-09,2020/10/03,,,,,,,
2021-01-21_2021-01-27_S1B_S1A.tif,2021-01-21,2021-01-27,2021/01/24,,,,,,,
2019-06-29_2019-07-05_S1B_S1A.tif,2019-06-29,2019-07-05,2019/07/02,9954.0,,5046.0,3569.0,2970.0,1587.0,
2018-04-20_2018-05-02_S1A_S1A.tif,2018-04-20,2018-05-02,2018/04/26,,,,3380.0,2878.0,1487.0,792.0
2021-12-29_2022-01-10_S1A_S1A.tif,2021-12-29,2022-01-10,2022/01/04,,,,4110.0,3488.0,1872.0,894.0
2019-05-24_2019-05-30_S1B_S1A_T2.tif,2019-05-24,2019-05-30,2019/05/27,,,,,,,
2018-06-22_2018-07-04_S1B_S1B_T2.tif,2018-06-22,2018-07-04,2018/06/28,,,,,,,
2021-12-11_2021-12-17_S1B_S1A_T2.tif,2021-12-11,2021-12-17,2021/12/14,9567.0,,,4357.0,3514.0,1841.0,1032.0
2021-05-01_2021-05-13_S1B_S1B.tif,2021-05-01,2021-05-13,2021/05/07,10037.0,,,4009.0,,1846.0,
2020-05-20_2020-06-01_S1A_S1A.tif,2020-05-20,2020-06-01,2020/05/26,8606.0,,5030.0,,2950.0,1510.0,792.0
2018-09-11_2018-09-23_S1A_S1A.tif,2018-09-11,2018-09-23,2018/09/17,8756.0,,,,2958.0,1575.0,816.0
2021-07-27_2021-08-08_S1B_S1B.tif,2021-07-27,2021-08-08,2021/08/02,,,,,,,
2019-05-01_2019-05-13_S1B_S1B.tif,2019-05-01,2019-05-13,2019/05/07,,,,,,,
2021-10-04_2021-10-10_S1B_S1A_T2.tif,2021-10-04,2021-10-10,2021/10/07,,,,,,,
2021-04-15_2021-04-21_S1B_S1A_T2.tif,2021-04-15,2021-04-21,2021/04/18,,,,4112.0,3540.0,1960.0,1029.0
2018-12-31_2019-01-06_S1B_S1A_T2.tif,2018-12-31,2019-01-06,2019/01/03,,,,,,,
2018-03-14_2018-03-26_S1B_S1B.tif,2018-03-14,2018-03-26,2018/03/20,,,,3405.0,3091.0,1642.0,839.0
2021-08-25_2021-08-31_S1B_S1A_T2.tif,2021-08-25,2021-08-31,2021/08/28,12610.0,,6799.0,4526.0,3727.0,2229.0,1000.0
2018-07-04_2018-07-10_S1B_S1A_T2.tif,2018-07-04,2018-07-10,2018/07/07,,,,,,,
2019-06-13_2019-06-25_S1B_S1B_T2.tif,2019-06-13,2019-06-25,2019/06/19,9635.0,,5252.0,3497.0,3123.0,1630.0,766.0
2020-04-08_2020-04-20_S1B_S1B.tif,2020-04-08,2020-04-20,2020/04/14,,,,,,,
2019-03-13_2019-03-19_S1B_S1A.tif,2019-03-13,2019-03-19,2019/03/16,,,,3280.0,2839.0,1681.0,764.0
2020-12-18_2020-12-24_S1B_S1A_T2.tif,2020-12-18,2020-12-24,2020/12/21,,,,,,,
2021-05-13_2021-05-25_S1B_S1B_T2.tif,2021-05-13,2021-05-25,2021/05/19,,,,,,,
2021-09-25_2021-10-07_S1B_S1B_T2.tif,2021-09-25,2021-10-07,2021/10/01,11845.0,,,,3807.0,1869.0,
2020-06-25_2020-07-07_S1A_S1A.tif,2020-06-25,2020-07-07,2020/07/01,,,5846.0,3845.0,3292.0,1728.0,820.0
2021-04-13_2021-04-25_S1A_S1A_T2.tif,2021-04-13,2021-04-25,2021/04/19,,,,,,,
2020-06-23_2020-06-29_S1B_S1A.tif,2020-06-23,2020-06-29,2020/06/26,10441.0,,5310.0,,3082.0,1595.0,842.0
2022-01-24_2022-02-05_S1A_S1A.tif,2022-01-24,2022-02-05,2022/01/30,,,,3990.0,3468.0,1826.0,878.0
2019-03-16_2019-03-22_S1B_S1A.tif,2019-03-16,2019-03-22,2019/03/19,,,,3213.0,2857.0,1692.0,811.0
2019-03-19_2019-03-31_S1A_S1A.tif,2019-03-19,2019-03-31,2019/03/25,,,,,,1620.0,
2020-08-10_2020-08-16_S1B_S1A_T2.tif,2020-08-10,2020-08-16,2020/08/13,,,,,,,
2020-04-08_2020-04-14_S1B_S1A_T2.tif,2020-04-08,2020-04-14,2020/04/11,,,,3317.0,2879.0,1748.0,776.0
2019-03-31_2019-04-12_S1A_S1A.tif,2019-03-31,2019-04-12,2019/04/06,,,,,,1507.0,
2021-07-25_2021-08-06_S1B_S1B.tif,2021-07-25,2021-08-06,2021/07/31,,,,,,,
2020-04-27_2020-05-09_S1B_S1B_T2.tif,2020-04-27,2020-05-09,2020/05/03,7642.0,,,,2807.0,1633.0,800.0
2019-09-05_2019-09-17_S1B_S1B_T2.tif,2019-09-05,2019-09-17,2019/09/11,,,5436.0,3560.0,3002.0,1618.0,731.0
2019-08-19_2019-08-25_S1B_S1A.tif,2019-08-19,2019-08-25,2019/08/22,,,,,,,
2019-03-31_2019-04-12_S1A_S1A_T2.tif,2019-03-31,2019-04-12,2019/04/06,,,,,,,
2018-10-11_2018-10-23_S1B_S1B.tif,2018-10-11,2018-10-23,2018/10/17,,,,3424.0,2929.0,1527.0,806.0
2019-03-15_2019-03-27_S1A_S1A.tif,2019-03-15,2019-03-27,2019/03/21,,,,,,1493.0,756.0
2021-06-30_2021-07-12_S1B_S1B_T2.tif,2021-06-30,2021-07-12,2021/07/06,,,,,,,
2020-07-17_2020-07-23_S1B_S1A_T2.tif,2020-07-17,2020-07-23,2020/07/20,,,,,,,
2021-06-06_2021-06-12_S1B_S1A.tif,2021-06-06,2021-06-12,2021/06/09,13979.0,,,4562.0,3589.0,1921.0,763.0
2020-04-12_2020-04-18_S1B_S1A.tif,2020-04-12,2020-04-18,2020/04/15,7557.0,,,3493.0,2770.0,1506.0,593.0
2020-05-06_2020-05-18_S1B_S1B_T2.tif,2020-05-06,2020-05-18,2020/05/12,,,,,,,
2018-12-03_2018-12-09_S1B_S1A.tif,2018-12-03,2018-12-09,2018/12/06,,,4871.0,3326.0,2693.0,1552.0,
2019-03-04_2019-03-10_S1B_S1A.tif,2019-03-04,2019-03-10,2019/03/07,7469.0,,4558.0,3167.0,2864.0,1406.0,779.0
2022-06-19_2022-07-01_S1A_S1A_T2.tif,2022-06-19,2022-07-01,2022/06/25,,,,,,,
2020-05-06_2020-05-12_S1B_S1A_T2.tif,2020-05-06,2020-05-12,2020/05/09,,,,,,,
2018-04-23_2018-05-05_S1B_S1B.tif,2018-04-23,2018-05-05,2018/04/29,,,,,,1689.0,
2020-07-13_2020-07-19_S1B_S1A.tif,2020-07-13,2020-07-19,2020/07/16,,,,,,,
2021-03-11_2021-03-23_S1A_S1A.tif,2021-03-11,2021-03-23,2021/03/17,,,,4053.0,3492.0,1700.0,891.0
2018-07-25_2018-08-06_S1A_S1A.tif,2018-07-25,2018-08-06,2018/07/31,,,4478.0,3341.0,2812.0,1484.0,840.0
2018-07-04_2018-07-16_S1B_S1B.tif,2018-07-04,2018-07-16,2018/07/10,,,,,2720.0,1597.0,930.0
2019-10-18_2019-10-24_S1B_S1A.tif,2019-10-18,2019-10-24,2019/10/21,,,,,,,
2021-06-12_2021-06-24_S1A_S1A_T2.tif,2021-06-12,2021-06-24,2021/06/18,,,,,,,
2021-07-03_2021-07-09_S1B_S1A_T2.tif,2021-07-03,2021-07-09,2021/07/06,,,7038.0,,3765.0,1929.0,909.0
2019-07-31_2019-08-06_S1B_S1A.tif,2019-07-31,2019-08-06,2019/08/03,,,,,,,
2019-05-24_2019-06-05_S1B_S1B.tif,2019-05-24,2019-06-05,2019/05/30,,,,,2945.0,1519.0,760.0
2021-04-19_2021-05-01_S1B_S1B.tif,2021-04-19,2021-05-01,2021/04/25,,,,,,1787.0,
2020-05-31_2020-06-12_S1B_S1B.tif,2020-05-31,2020-06-12,2020/06/06,,,,,,,
2021-02-02_2021-02-08_S1B_S1A.tif,2021-02-02,2021-02-08,2021/02/05,,,,,,,
2019-12-17_2019-12-23_S1B_S1A_T2.tif,2019-12-17,2019-12-23,2019/12/20,8360.0,6296.0,5161.0,3643.0,2868.0,1607.0,813.0
2019-07-17_2019-07-29_S1A_S1A.tif,2019-07-17,2019-07-29,2019/07/23,,,,3526.0,2937.0,1640.0,
2021-06-07_2021-06-19_S1B_S1B.tif,2021-06-07,2021-06-19,2021/06/13,,,,,,,
2021-06-27_2021-07-09_S1A_S1A.tif,2021-06-27,2021-07-09,2021/07/03,,,7083.0,4547.0,3753.0,1921.0,818.0
2018-10-08_2018-10-20_S1B_S1B_T2.tif,2018-10-08,2018-10-20,2018/10/14,,,,,,,
2021-03-02_2021-03-08_S1B_S1A.tif,2021-03-02,2021-03-08,2021/03/05,,,,3995.0,3331.0,1839.0,829.0
2019-10-30_2019-11-05_S1B_S1A_T2.tif,2019-10-30,2019-11-05,2019/11/02,,,5520.0,3708.0,3090.0,1661.0,796.0
2019-04-14_2019-04-26_S1B_S1B.tif,2019-04-14,2019-04-26,2019/04/20,,,,,,,
2019-07-11_2019-07-17_S1B_S1A.tif,2019-07-11,2019-07-17,2019/07/14,,7180.0,5077.0,3527.0,2979.0,1660.0,
2021-01-10_2021-01-22_S1B_S1B.tif,2021-01-10,2021-01-22,2021/01/16,,,,,,,
2022-06-19_2022-07-01_S1A_S1A.tif,2022-06-19,2022-07-01,2022/06/25,,,,,,1758.0,833.0
2018-09-04_2018-09-16_S1A_S1A.tif,2018-09-04,2018-09-16,2018/09/10,,,,,2856.0,1493.0,754.0
2018-11-13_2018-11-19_S1B_S1A_T2.tif,2018-11-13,2018-11-19,2018/11/16,,,,,,,
2020-09-11_2020-09-17_S1B_S1A_T2.tif,2020-09-11,2020-09-17,2020/09/14,10746.0,8690.0,6125.0,4058.0,3388.0,1862.0,867.0
2020-09-27_2020-10-09_S1B_S1B.tif,2020-09-27,2020-10-09,2020/10/03,11118.0,,,,3387.0,1617.0,
2019-05-08_2019-05-20_S1B_S1B_T2.tif,2019-05-08,2019-05-20,2019/05/14,7929.0,,,3276.0,,1566.0,
2021-03-22_2021-03-28_S1B_S1A_T2.tif,2021-03-22,2021-03-28,2021/03/25,9979.0,,,3952.0,3824.0,1830.0,848.0
2020-09-03_2020-09-09_S1B_S1A_T2.tif,2020-09-03,2020-09-09,2020/09/06,,,,,,,
2021-08-11_2021-08-23_S1A_S1A_T2.tif,2021-08-11,2021-08-23,2021/08/17,,,,,,,
2020-08-13_2020-08-25_S1B_S1B_T2.tif,2020-08-13,2020-08-25,2020/08/19,,,6239.0,4039.0,3252.0,1729.0,798.0
2021-04-10_2021-04-16_S1B_S1A_T2.tif,2021-04-10,2021-04-16,2021/04/13,9072.0,,,3943.0,3220.0,1922.0,
2019-08-19_2019-08-25_S1B_S1A_T2.tif,2019-08-19,2019-08-25,2019/08/22,10151.0,,5280.0,3575.0,3082.0,1651.0,868.0
2019-11-28_2019-12-04_S1B_S1A_T2.tif,2019-11-28,2019-12-04,2019/12/01,,,,3611.0,3152.0,1547.0,795.0
2018-09-14_2018-09-26_S1B_S1B.tif,2018-09-14,2018-09-26,2018/09/20,,,,,2628.0,1624.0,
2019-09-23_2019-10-05_S1A_S1A.tif,2019-09-23,2019-10-05,2019/09/29,9925.0,,5571.0,3633.0,3074.0,1620.0,784.0
2020-05-21_2020-05-27_S1B_S1A_T2.tif,2020-05-21,2020-05-27,2020/05/24,8740.0,,,,,1617.0,810.0
2020-07-08_2020-07-14_S1B_S1A.tif,2020-07-08,2020-07-14,2020/07/11,,,,,,,
2020-11-14_2020-11-20_S1B_S1A_T2.tif,2020-11-14,2020-11-20,2020/11/17,,,,,,,
2022-10-20_2022-11-01_S1A_S1A.tif,2022-10-20,2022-11-01,2022/10/26,,,5851.0,3932.0,3449.0,1729.0,868.0
2018-02-22_2018-02-28_S1B_S1A_T2.tif,2018-02-22,2018-02-28,2018/02/25,,,,,,,
2022-05-05_2022-05-17_S1A_S1A.tif,2022-05-05,2022-05-17,2022/05/11,7771.0,,,,2861.0,1633.0,
2019-08-07_2019-08-19_S1B_S1B_T2.tif,2019-08-07,2019-08-19,2019/08/13,,,5143.0,3508.0,3029.0,1618.0,795.0
2018-04-02_2018-04-08_S1B_S1A.tif,2018-04-02,2018-04-08,2018/04/05,7212.0,,4724.0,3408.0,3224.0,1639.0,809.0
2018-02-28_2018-03-12_S1A_S1A.tif,2018-02-28,2018-03-12,2018/03/06,,,,3454.0,3032.0,1674.0,818.0
2020-09-15_2020-09-27_S1B_S1B_T2.tif,2020-09-15,2020-09-27,2020/09/21,,,,,,,
2019-04-21_2019-05-03_S1B_S1B.tif,2019-04-21,2019-05-03,2019/04/27,,,,,,,
2019-09-29_2019-10-05_S1B_S1A_T2.tif,2019-09-29,2019-10-05,2019/10/02,9921.0,,5505.0,3668.0,3217.0,1753.0,702.0
2020-04-08_2020-04-14_S1B_S1A.tif,2020-04-08,2020-04-14,2020/04/11,,,,,,,
2021-06-12_2021-06-24_S1A_S1A.tif,2021-06-12,2021-06-24,2021/06/18,,,,4522.0,3634.0,1841.0,889.0
2018-07-31_2018-08-06_S1B_S1A.tif,2018-07-31,2018-08-06,2018/08/03,8260.0,6267.0,4622.0,3138.0,2746.0,1728.0,800.0
2019-10-17_2019-10-29_S1A_S1A.tif,2019-10-17,2019-10-29,2019/10/23,,,5555.0,,3133.0,1694.0,803.0
2021-09-10_2021-09-22_S1B_S1B.tif,2021-09-10,2021-09-22,2021/09/16,12183.0,,,,3694.0,1890.0,919.0
2021-06-06_2021-06-18_S1B_S1B.tif,2021-06-06,2021-06-18,2021/06/12,,,,,,1888.0,826.0
2019-03-27_2019-04-08_S1A_S1A.tif,2019-03-27,2019-04-08,2019/04/02,,,,,2885.0,1589.0,
2019-05-27_2019-06-08_S1B_S1B.tif,2019-05-27,2019-06-08,2019/06/02,,,,,,,
2019-02-17_2019-03-01_S1B_S1B_T2.tif,2019-02-17,2019-03-01,2019/02/23,,,,,,,
2022-04-23_2022-05-05_S1A_S1A.tif,2022-04-23,2022-05-05,2022/04/29,,,,3683.0,3097.0,1792.0,819.0
2020-06-08_2020-06-20_S1A_S1A.tif,2020-06-08,2020-06-20,2020/06/14,,,5276.0,3525.0,2982.0,1570.0,757.0
2018-10-05_2018-10-17_S1A_S1A.tif,2018-10-05,2018-10-17,2018/10/11,,,5072.0,3378.0,2895.0,1632.0,768.0
2021-12-13_2021-12-19_S1B_S1A.tif,2021-12-13,2021-12-19,2021/12/16,9399.0,,,4239.0,3560.0,1934.0,835.0
2019-07-07_2019-07-13_S1B_S1A.tif,2019-07-07,2019-07-13,2019/07/10,,,,,,,
2018-08-09_2018-08-15_S1B_S1A_T2.tif,2018-08-09,2018-08-15,2018/08/12,,,,,,,
2021-07-03_2021-07-09_S1B_S1A.tif,2021-07-03,2021-07-09,2021/07/06,,,,,,,
2019-10-04_2019-10-16_S1B_S1B.tif,2019-10-04,2019-10-16,2019/10/10,,,,,,,
2020-09-15_2020-09-21_S1B_S1A_T2.tif,2020-09-15,2020-09-21,2020/09/18,,,,,,,
2019-03-10_2019-03-22_S1A_S1A.tif,2019-03-10,2019-03-22,2019/03/16,,,,3220.0,2745.0,1741.0,716.0
2019-10-06_2019-10-12_S1B_S1A.tif,2019-10-06,2019-10-12,2019/10/09,,,,,,,
2020-08-18_2020-08-30_S1B_S1B.tif,2020-08-18,2020-08-30,2020/08/24,,,,,,,
2018-06-01_2018-06-13_S1B_S1B.tif,2018-06-01,2018-06-13,2018/06/07,7146.0,,,3297.0,2957.0,1637.0,814.0
2019-08-28_2019-09-03_S1B_S1A.tif,2019-08-28,2019-09-03,2019/08/31,,7485.0,5422.0,,3098.0,1492.0,
2020-02-08_2020-02-14_S1B_S1A.tif,2020-02-08,2020-02-14,2020/02/11,,,,,,,
2018-07-16_2018-07-22_S1B_S1A.tif,2018-07-16,2018-07-22,2018/07/19,7242.0,5394.0,4281.0,,2800.0,1560.0,752.0
2021-05-04_2021-05-10_S1B_S1A_T2.tif,2021-05-04,2021-05-10,2021/05/07,10298.0,7874.0,5880.0,,,1765.0,881.0
2018-05-31_2018-06-12_S1A_S1A.tif,2018-05-31,2018-06-12,2018/06/06,,,,,3036.0,1617.0,
2021-09-13_2021-09-25_S1B_S1B_T2.tif,2021-09-13,2021-09-25,2021/09/19,12345.0,,,4487.0,3849.0,1950.0,894.0
2020-07-25_2020-07-31_S1B_S1A_T2.tif,2020-07-25,2020-07-31,2020/07/28,13349.0,9103.0,6323.0,3954.0,3218.0,1728.0,769.0
2020-09-01_2020-09-13_S1B_S1B_T2.tif,2020-09-01,2020-09-13,2020/09/07,,,,,3366.0,1770.0,794.0
2018-02-16_2018-02-28_S1A_S1A.tif,2018-02-16,2018-02-28,2018/02/22,,,,,3032.0,1744.0,793.0
2018-09-26_2018-10-02_S1B_S1A_T2.tif,2018-09-26,2018-10-02,2018/09/29,,,,,,,
2020-07-13_2020-07-25_S1B_S1B_T2.tif,2020-07-13,2020-07-25,2020/07/19,,,6208.0,4042.0,3358.0,1752.0,874.0
2022-06-07_2022-06-19_S1A_S1A_T2.tif,2022-06-07,2022-06-19,2022/06/13,,,,,,,
2020-08-06_2020-08-18_S1B_S1B_T2.tif,2020-08-06,2020-08-18,2020/08/12,,,6208.0,3956.0,3198.0,1723.0,799.0
2018-04-14_2018-04-20_S1B_S1A.tif,2018-04-14,2018-04-20,2018/04/17,6971.0,,4777.0,3371.0,2897.0,1581.0,849.0
2019-04-21_2019-05-03_S1B_S1B_T2.tif,2019-04-21,2019-05-03,2019/04/27,,,,,,1447.0,
2018-08-12_2018-08-24_S1B_S1B.tif,2018-08-12,2018-08-24,2018/08/18,,,4590.0,,2919.0,1533.0,811.0
2021-04-03_2021-04-15_S1B_S1B_T2.tif,2021-04-03,2021-04-15,2021/04/09,,,,3888.0,,1732.0,
2021-08-01_2021-08-13_S1B_S1B.tif,2021-08-01,2021-08-13,2021/08/07,,,,,,,
2019-04-26_2019-05-02_S1B_S1A.tif,2019-04-26,2019-05-02,2019/04/29,,,,,,,
2020-08-30_2020-09-05_S1B_S1A.tif,2020-08-30,2020-09-05,2020/09/02,,,,,,,
2018-05-05_2018-05-17_S1B_S1B_T2.tif,2018-05-05,2018-05-17,2018/05/11,,,,,,,
2021-03-10_2021-03-22_S1B_S1B_T2.tif,2021-03-10,2021-03-22,2021/03/16,,,,4139.0,,1731.0,821.0
2019-08-07_2019-08-13_S1B_S1A_T2.tif,2019-08-07,2019-08-13,2019/08/10,9712.0,7153.0,5104.0,3448.0,3254.0,1631.0,841.0
2018-04-26_2018-05-08_S1B_S1B.tif,2018-04-26,2018-05-08,2018/05/02,,,,3339.0,2946.0,1565.0,787.0
2019-09-24_2019-09-30_S1B_S1A.tif,2019-09-24,2019-09-30,2019/09/27,,,,,,,
2018-03-30_2018-04-11_S1B_S1B_T2.tif,2018-03-30,2018-04-11,2018/04/05,,,,,,,
2021-08-06_2021-08-18_S1B_S1B.tif,2021-08-06,2021-08-18,2021/08/12,,,,,,,
2019-04-09_2019-04-15_S1B_S1A.tif,2019-04-09,2019-04-15,2019/04/12,,,,,,,
2018-12-31_2019-01-06_S1B_S1A.tif,2018-12-31,2019-01-06,2019/01/03,,,,3363.0,,1349.0,695.0
2020-02-25_2020-03-08_S1B_S1B_T2.tif,2020-02-25,2020-03-08,2020/03/02,,,,,,,
2018-06-07_2018-06-19_S1A_S1A.tif,2018-06-07,2018-06-19,2018/06/13,,,,3284.0,2915.0,1635.0,832.0
2018-09-17_2018-09-23_S1B_S1A.tif,2018-09-17,2018-09-23,2018/09/20,8781.0,6931.0,5023.0,,2967.0,1364.0,814.0
2021-10-24_2021-10-30_S1B_S1A_T2.tif,2021-10-24,2021-10-30,2021/10/27,,,,4303.0,3804.0,2136.0,934.0
2020-09-30_2020-10-12_S1B_S1B.tif,2020-09-30,2020-10-12,2020/10/06,,,,,,,
2021-07-12_2021-07-18_S1B_S1A.tif,2021-07-12,2021-07-18,2021/07/15,,,,4690.0,3786.0,1928.0,933.0
2020-08-01_2020-08-13_S1B_S1B_T2.tif,2020-08-01,2020-08-13,2020/08/07,,,6263.0,4007.0,3334.0,1703.0,800.0
2019-01-27_2019-02-02_S1B_S1A.tif,2019-01-27,2019-02-02,2019/01/30,,,4048.0,3149.0,2778.0,1673.0,861.0
2019-04-09_2019-04-21_S1B_S1B.tif,2019-04-09,2019-04-21,2019/04/15,,,,,,,
2021-07-06_2021-07-18_S1A_S1A_T2.tif,2021-07-06,2021-07-18,2021/07/12,,,,,,,
2019-02-20_2019-02-26_S1B_S1A.tif,2019-02-20,2019-02-26,2019/02/23,7164.0,,4626.0,3255.0,2872.0,1615.0,732.0
2020-07-17_2020-07-29_S1B_S1B.tif,2020-07-17,2020-07-29,2020/07/23,,,,3965.0,3253.0,1768.0,852.0
2020-02-03_2020-02-09_S1B_S1A_T2.tif,2020-02-03,2020-02-09,2020/02/06,7701.0,,,3521.0,3134.0,1654.0,687.0
2019-09-21_2019-09-27_S1B_S1A_T2.tif,2019-09-21,2019-09-27,2019/09/24,,,,,,,
2020-08-13_2020-08-19_S1B_S1A.tif,2020-08-13,2020-08-19,2020/08/16,,,,,,,
2019-12-10_2019-12-16_S1B_S1A_T2.tif,2019-12-10,2019-12-16,2019/12/13,,,5137.0,3661.0,2940.0,1516.0,778.0
2021-03-23_2021-04-04_S1A_S1A.tif,2021-03-23,2021-04-04,2021/03/29,,,,3939.0,3112.0,1788.0,
2021-03-17_2021-03-29_S1B_S1B_T2.tif,2021-03-17,2021-03-29,2021/03/23,,,,3970.0,3251.0,1741.0,853.0
2020-04-20_2020-05-02_S1B_S1B.tif,2020-04-20,2020-05-02,2020/04/26,,,,,,,
2020-04-30_2020-05-12_S1A_S1A_T2.tif,2020-04-30,2020-05-12,2020/05/06,,,,,,,
2021-06-09_2021-06-15_S1B_S1A.tif,2021-06-09,2021-06-15,2021/06/12,,,,,,,
2021-01-23_2021-01-29_S1B_S1A.tif,2021-01-23,2021-01-29,2021/01/26,,,,,,,
2019-06-20_2019-07-02_S1B_S1B_T2.tif,2019-06-20,2019-07-02,2019/06/26,,,5201.0,3502.0,3091.0,1653.0,825.0
2020-05-14_2020-05-26_S1B_S1B.tif,2020-05-14,2020-05-26,2020/05/20,,,,,,,
2019-06-05_2019-06-11_S1B_S1A_T2.tif,2019-06-05,2019-06-11,2019/06/08,,,,,,,
2018-06-06_2018-06-18_S1B_S1B.tif,2018-06-06,2018-06-18,2018/06/12,7332.0,,,,2934.0,1445.0,779.0
2022-08-09_2022-08-21_S1A_S1A.tif,2022-08-09,2022-08-21,2022/08/15,,,5907.0,,3254.0,1723.0,860.0
2020-06-02_2020-06-08_S1B_S1A_T2.tif,2020-06-02,2020-06-08,2020/06/05,9537.0,,5245.0,,3057.0,1617.0,788.0
2021-08-08_2021-08-20_S1B_S1B_T2.tif,2021-08-08,2021-08-20,2021/08/14,,,6978.0,,3907.0,2029.0,979.0
2019-11-23_2019-11-29_S1B_S1A_T2.tif,2019-11-23,2019-11-29,2019/11/26,8598.0,,5245.0,3641.0,3186.0,1648.0,691.0
2020-04-24_2020-05-06_S1B_S1B_T2.tif,2020-04-24,2020-05-06,2020/04/30,,,,,,,
2021-09-18_2021-09-24_S1B_S1A.tif,2021-09-18,2021-09-24,2021/09/21,,,,,,,
2018-10-23_2018-10-29_S1B_S1A.tif,2018-10-23,2018-10-29,2018/10/26,,,4920.0,3415.0,3063.0,1593.0,827.0
2020-08-30_2020-09-05_S1B_S1A_T2.tif,2020-08-30,2020-09-05,2020/09/02,11015.0,8307.0,6018.0,3909.0,3369.0,1716.0,861.0
2020-05-24_2020-06-05_S1A_S1A.tif,2020-05-24,2020-06-05,2020/05/30,,,,,2904.0,1646.0,776.0
2018-09-02_2018-09-14_S1B_S1B.tif,2018-09-02,2018-09-14,2018/09/08,,,,,2913.0,1538.0,870.0
2020-10-21_2020-10-27_S1B_S1A_T2.tif,2020-10-21,2020-10-27,2020/10/24,,,,,,,
2018-04-23_2018-04-29_S1B_S1A_T2.tif,2018-04-23,2018-04-29,2018/04/26,,,,,,,
2021-10-07_2021-10-19_S1B_S1B.tif,2021-10-07,2021-10-19,2021/10/13,,,,,,,
2019-09-12_2019-09-18_S1B_S1A.tif,2019-09-12,2019-09-18,2019/09/15,,,,,,,
2019-12-10_2019-12-16_S1B_S1A.tif,2019-12-10,2019-12-16,2019/12/13,,,,,,,
2021-11-09_2021-11-15_S1B_S1A_T2.tif,2021-11-09,2021-11-15,2021/11/12,,,,,,,
2019-08-17_2019-08-29_S1B_S1B.tif,2019-08-17,2019-08-29,2019/08/23,,,,,,,
2018-07-07_2018-07-19_S1B_S1B.tif,2018-07-07,2018-07-19,2018/07/13,,,,3016.0,,1531.0,818.0
2018-03-03_2018-03-15_S1A_S1A.tif,2018-03-03,2018-03-15,2018/03/09,,,,3428.0,2979.0,1546.0,809.0
2019-09-10_2019-09-22_S1B_S1B_T2.tif,2019-09-10,2019-09-22,2019/09/16,,,,,,,
2018-07-22_2018-08-03_S1A_S1A.tif,2018-07-22,2018-08-03,2018/07/28,,,,3209.0,2801.0,1655.0,735.0
2021-02-26_2021-03-10_S1B_S1B.tif,2021-02-26,2021-03-10,2021/03/04,,,,4129.0,3456.0,1759.0,880.0
2022-07-25_2022-08-06_S1A_S1A_T2.tif,2022-07-25,2022-08-06,2022/07/31,,,,,,,
2020-05-12_2020-05-24_S1A_S1A.tif,2020-05-12,2020-05-24,2020/05/18,8132.0,,,3418.0,,1586.0,719.0
2019-08-18_2019-08-30_S1A_S1A.tif,2019-08-18,2019-08-30,2019/08/24,,,5398.0,3543.0,3067.0,1601.0,797.0
2021-07-02_2021-07-14_S1A_S1A.tif,2021-07-02,2021-07-14,2021/07/08,,,7200.0,4587.0,3861.0,1923.0,866.0
2018-08-27_2018-09-08_S1A_S1A_T2.tif,2018-08-27,2018-09-08,2018/09/02,,,,,,,
2022-08-30_2022-09-11_S1A_S1A_T2.tif,2022-08-30,2022-09-11,2022/09/05,,,,,,,
2020-04-20_2020-04-26_S1B_S1A.tif,2020-04-20,2020-04-26,2020/04/23,,,,,,,
2020-04-27_2020-05-03_S1B_S1A.tif,2020-04-27,2020-05-03,2020/04/30,,,,,,,
2019-09-29_2019-10-05_S1B_S1A.tif,2019-09-29,2019-10-05,2019/10/02,,,,,,,
2020-06-11_2020-06-23_S1B_S1B.tif,2020-06-11,2020-06-23,2020/06/17,,,,,2968.0,1624.0,760.0
2020-03-22_2020-04-03_S1B_S1B.tif,2020-03-22,2020-04-03,2020/03/28,,,,,,,
2020-08-10_2020-08-16_S1B_S1A.tif,2020-08-10,2020-08-16,2020/08/13,,,5769.0,,3178.0,1802.0,
